order_id,customer_id,customer_age,customer_gender,city,state,product_id,product_category,brand,quantity,unit_price,discount_percent,coupon_used,payment_method,order_status,customer_rating,delivery_days,customer_tenure_months,is_repeat_customer,warehouse,sales_channel,profit_margin_percent,returned_flag,marketing_source,order_date,total_amount
ORD06936,CUST8280,28,Other,Kolkata,MH,PROD448,Beauty,BrandA,4,930.77,5,Yes,UPI,Returned,3,7,28,0,WH-C,Mobile App,26.92,1,Google,2025-02-16,3536.93
ORD06937,CUST5060,49,Male,Kolkata,TS,PROD174,Fashion,BrandA,5,465.2,15,Yes,UPI,Cancelled,4,5,15,1,WH-A,Website,11.08,0,Facebook,2024-10-28,1977.1
ORD06938,CUST6324,67,Male,Delhi,TN,PROD332,Sports,BrandB,1,202.8,0,Yes,UPI,Shipped,3,3,4,0,WH-B,Mobile App,7.64,1,Instagram,2025-08-17,202.8
ORD06939,CUST1404,44,Female,Mumbai,KA,PROD823,Sports,BrandC,5,2123.77,5,Yes,COD,Shipped,1,11,27,1,WH-A,Mobile App,24.01,1,Direct,2024-11-11,10087.91
ORD06940,CUST2721,43,Other,Chennai,DL,PROD669,Books,BrandC,5,1718.9,15,Yes,UPI,Shipped,2,13,33,1,WH-C,Website,9.72,0,Google,2024-06-20,7305.32
ORD06941,CUST6316,54,Male,Delhi,MH,PROD137,Electronics,BrandA,4,2882.26,20,Yes,COD,Delivered,5,7,20,0,WH-C,Mobile App,38.36,0,Google,2024-07-21,9223.23
ORD06942,CUST4845,62,Other,Hyderabad,KA,PROD361,Beauty,BrandC,2,2302.62,5,No,COD,Returned,5,11,21,1,WH-C,Mobile App,34.31,0,Email,2025-12-27,4374.98
ORD06943,CUST5210,45,Female,Chennai,TN,PROD545,Home,BrandA,2,2030.93,20,No,UPI,Shipped,3,8,40,0,WH-A,Website,35.57,0,Instagram,2024-06-16,3249.49
ORD06944,CUST1064,67,Other,Delhi,KA,PROD311,Beauty,BrandB,5,4232.27,10,Yes,Net Banking,Delivered,2,14,41,0,WH-A,Mobile App,24.62,0,Facebook,2025-04-16,19045.22
ORD06945,CUST7382,19,Female,Delhi,TN,PROD557,Electronics,BrandB,4,3145.43,25,No,Net Banking,Returned,3,9,10,1,WH-A,Website,31.7,1,Email,2024-06-24,9436.29
ORD06946,CUST1968,37,Female,Kolkata,DL,PROD749,Beauty,BrandB,2,3265.89,20,No,UPI,Cancelled,5,7,44,0,WH-A,Mobile App,35.44,1,Direct,2025-12-26,5225.42
ORD06947,CUST1368,21,Male,Chennai,MH,PROD381,Fashion,BrandA,2,1970.95,20,No,Net Banking,Shipped,5,3,32,0,WH-B,Mobile App,14.62,0,Direct,2024-10-06,3153.52
ORD06948,CUST9424,30,Other,Delhi,DL,PROD669,Electronics,BrandC,4,3906.54,10,No,Net Banking,Delivered,1,5,39,0,WH-A,Website,6.2,1,Instagram,2024-08-17,14063.54
ORD06949,CUST3242,41,Male,Kolkata,MH,PROD884,Sports,BrandB,5,845.23,0,No,COD,Cancelled,3,7,37,1,WH-A,Mobile App,17.79,0,Google,2025-03-05,4226.15
ORD06950,CUST6002,65,Other,Bangalore,KA,PROD664,Sports,BrandD,1,2069.8,25,No,COD,Shipped,3,6,26,0,WH-C,Mobile App,14.13,0,Email,2024-04-16,1552.35
ORD06951,CUST4083,55,Other,Chennai,DL,PROD305,Fashion,BrandC,4,331.15,10,No,UPI,Shipped,5,6,22,1,WH-C,Website,35.37,0,Direct,2025-02-28,1192.14
ORD06952,CUST9073,57,Female,Delhi,MH,PROD104,Sports,BrandC,4,665.64,25,No,Card,Returned,5,3,40,1,WH-B,Mobile App,11.47,0,Facebook,2024-05-22,1996.92
ORD06953,CUST9880,65,Female,Hyderabad,TS,PROD934,Books,BrandA,4,499.48,25,No,UPI,Cancelled,1,11,59,0,WH-B,Website,18.59,0,Instagram,2024-07-14,1498.44
ORD06954,CUST2469,62,Other,Bangalore,TN,PROD718,Fashion,BrandA,5,2263.04,20,No,UPI,Delivered,2,5,50,0,WH-B,Mobile App,35.85,0,Facebook,2025-05-12,9052.16
ORD06955,CUST5725,46,Male,Kolkata,MH,PROD342,Sports,BrandC,5,3516.89,0,Yes,COD,Shipped,2,8,13,1,WH-C,Website,36.85,0,Google,2025-07-12,17584.45
ORD06956,CUST5259,53,Female,Delhi,TS,PROD247,Sports,BrandC,4,1632.21,5,Yes,UPI,Shipped,2,9,32,1,WH-C,Website,8.57,1,Facebook,2024-05-20,6202.4
ORD06957,CUST4622,19,Female,Hyderabad,DL,PROD790,Books,BrandB,2,230.39,15,No,Net Banking,Returned,4,13,9,1,WH-A,Website,35.31,1,Email,2024-09-03,391.66
ORD06958,CUST1823,58,Other,Kolkata,DL,PROD785,Beauty,BrandB,1,3565.32,0,No,UPI,Returned,2,2,37,1,WH-C,Mobile App,10.09,1,Instagram,2024-07-26,3565.32
ORD06959,CUST4431,35,Other,Kolkata,KA,PROD422,Electronics,BrandD,3,1116.42,25,Yes,Card,Cancelled,1,2,42,0,WH-C,Website,25.44,0,Direct,2025-03-07,2511.95
ORD06960,CUST7528,66,Female,Hyderabad,TN,PROD486,Sports,BrandB,4,3641.11,20,Yes,COD,Cancelled,3,3,39,1,WH-A,Mobile App,36.38,0,Email,2025-03-17,11651.55
ORD06961,CUST5151,25,Male,Kolkata,MH,PROD492,Electronics,BrandC,4,136.04,5,Yes,COD,Delivered,3,12,16,0,WH-B,Website,11.58,0,Instagram,2024-02-02,516.95
ORD06962,CUST5213,32,Female,Chennai,DL,PROD750,Electronics,BrandA,5,1630.48,0,Yes,UPI,Delivered,2,7,34,1,WH-C,Mobile App,26.19,0,Direct,2024-04-11,8152.4
ORD06963,CUST8420,58,Other,Bangalore,MH,PROD786,Sports,BrandD,5,3144.03,30,Yes,UPI,Shipped,4,10,10,0,WH-B,Mobile App,34.1,0,Facebook,2024-06-12,11004.1
ORD06964,CUST9989,34,Female,Bangalore,WB,PROD864,Electronics,BrandC,3,4368.64,15,Yes,Card,Returned,3,2,24,1,WH-B,Website,31.96,1,Direct,2025-04-03,11140.03
ORD06965,CUST1779,40,Other,Mumbai,TN,PROD349,Books,BrandD,5,3795.23,25,Yes,Net Banking,Returned,4,10,10,0,WH-C,Website,12.99,1,Google,2024-06-30,14232.11
ORD06966,CUST3892,19,Female,Delhi,TN,PROD527,Fashion,BrandD,5,2303.14,20,No,Net Banking,Returned,2,4,45,0,WH-A,Mobile App,33.67,1,Direct,2025-07-16,9212.56
ORD06967,CUST6534,23,Other,Kolkata,TS,PROD468,Books,BrandD,2,3620.72,10,Yes,COD,Shipped,4,8,26,0,WH-B,Mobile App,24.66,0,Direct,2024-11-12,6517.3
ORD06968,CUST4306,46,Other,Delhi,WB,PROD747,Home,BrandB,1,2733.95,25,No,UPI,Delivered,5,4,34,1,WH-B,Mobile App,5.56,1,Instagram,2025-01-16,2050.46
ORD06969,CUST3902,44,Male,Bangalore,TN,PROD546,Fashion,BrandB,2,4085.64,15,Yes,COD,Cancelled,5,1,37,0,WH-A,Mobile App,19.29,0,Instagram,2024-03-24,6945.59
ORD06970,CUST4718,54,Other,Bangalore,WB,PROD121,Sports,BrandA,4,3883.12,15,No,Card,Cancelled,5,4,4,0,WH-A,Website,7.94,1,Email,2025-06-24,13202.61
ORD06971,CUST1021,66,Female,Kolkata,MH,PROD649,Fashion,BrandC,2,4881.68,15,Yes,Net Banking,Returned,1,7,29,1,WH-C,Website,25.09,1,Email,2025-11-25,8298.86
ORD06972,CUST2500,51,Other,Chennai,WB,PROD638,Books,BrandD,3,614.2,30,No,Net Banking,Returned,1,9,22,0,WH-C,Website,33.48,0,Instagram,2025-07-15,1289.82
ORD06973,CUST4641,35,Female,Hyderabad,KA,PROD381,Home,BrandB,2,1769.45,30,No,Card,Cancelled,2,13,25,1,WH-B,Mobile App,10.79,0,Email,2024-01-16,2477.23
ORD06974,CUST6212,59,Male,Kolkata,TS,PROD378,Fashion,BrandA,5,1042.65,30,No,Card,Returned,4,8,11,0,WH-A,Website,7.9,0,Instagram,2024-09-20,3649.27
ORD06975,CUST1191,27,Female,Kolkata,WB,PROD219,Electronics,BrandB,3,3190.76,30,No,COD,Shipped,4,6,46,0,WH-C,Mobile App,30.37,1,Direct,2024-05-18,6700.6
ORD06976,CUST9587,55,Male,Mumbai,MH,PROD352,Sports,BrandA,3,3353.74,15,Yes,COD,Shipped,5,6,55,1,WH-B,Website,21.93,0,Google,2024-06-16,8552.04
ORD06977,CUST8174,61,Male,Hyderabad,TN,PROD970,Electronics,BrandC,4,1098.67,5,Yes,Card,Returned,5,9,20,0,WH-B,Mobile App,32.29,0,Facebook,2025-12-11,4174.95
ORD06978,CUST6114,34,Other,Chennai,KA,PROD576,Electronics,BrandD,4,2165.61,25,Yes,COD,Delivered,5,8,24,0,WH-C,Website,16.28,1,Email,2024-04-19,6496.83
ORD06979,CUST5662,30,Male,Delhi,WB,PROD164,Sports,BrandA,5,3050.54,25,Yes,COD,Shipped,4,1,47,1,WH-C,Website,39.22,0,Google,2024-02-05,11439.53
ORD06980,CUST5326,69,Female,Hyderabad,TS,PROD685,Sports,BrandD,1,3328.87,0,No,Net Banking,Cancelled,4,2,31,1,WH-B,Website,10.57,1,Direct,2024-06-23,3328.87
ORD06981,CUST5335,65,Male,Chennai,TS,PROD402,Beauty,BrandC,3,602.97,30,Yes,UPI,Cancelled,5,8,25,1,WH-C,Website,24.04,1,Direct,2025-10-28,1266.24
ORD06982,CUST9281,59,Male,Kolkata,MH,PROD416,Home,BrandC,5,4613.26,15,Yes,Card,Delivered,4,3,5,1,WH-A,Website,6.5,1,Email,2024-10-08,19606.36
ORD06983,CUST9648,44,Other,Kolkata,KA,PROD273,Electronics,BrandB,4,267.01,15,Yes,UPI,Delivered,1,2,31,1,WH-C,Mobile App,13.32,1,Facebook,2025-11-21,907.83
ORD06984,CUST6494,19,Female,Kolkata,KA,PROD514,Books,BrandC,4,4867.42,20,No,Card,Delivered,2,10,44,1,WH-B,Mobile App,31.73,1,Google,2024-02-24,15575.74
ORD06985,CUST9536,51,Male,Kolkata,KA,PROD359,Electronics,BrandD,1,1650.0,10,Yes,Card,Shipped,5,5,57,0,WH-A,Website,36.66,0,Instagram,2024-02-28,1485.0
ORD06986,CUST3711,48,Other,Kolkata,WB,PROD384,Sports,BrandB,3,1650.09,20,Yes,COD,Cancelled,3,14,23,0,WH-C,Website,35.68,1,Email,2025-06-19,3960.22
ORD06987,CUST8595,40,Other,Hyderabad,MH,PROD172,Sports,BrandD,3,2285.53,0,Yes,COD,Cancelled,1,1,56,1,WH-B,Website,22.88,1,Email,2025-10-21,6856.59
ORD06988,CUST7273,24,Female,Hyderabad,MH,PROD178,Fashion,BrandB,5,3505.3,5,Yes,Card,Delivered,5,1,53,1,WH-B,Website,20.42,0,Facebook,2024-08-06,16650.18
ORD06989,CUST7284,55,Other,Hyderabad,MH,PROD143,Electronics,BrandD,1,882.05,10,Yes,Card,Cancelled,5,10,17,1,WH-A,Website,12.9,0,Direct,2024-07-31,793.84
ORD06990,CUST9817,50,Male,Chennai,DL,PROD844,Electronics,BrandC,2,1349.43,25,Yes,COD,Cancelled,4,6,2,0,WH-A,Mobile App,25.28,1,Google,2024-07-09,2024.14
ORD06991,CUST4994,29,Other,Kolkata,TN,PROD102,Sports,BrandA,5,4811.71,20,Yes,COD,Shipped,1,4,56,1,WH-C,Website,30.36,0,Email,2024-07-13,19246.84
ORD06992,CUST2678,62,Female,Bangalore,MH,PROD542,Books,BrandC,3,4396.53,20,No,UPI,Delivered,2,8,2,1,WH-C,Website,39.3,1,Google,2025-03-02,10551.67
ORD06993,CUST9414,29,Female,Hyderabad,DL,PROD178,Books,BrandD,5,1140.72,25,Yes,Net Banking,Returned,3,3,27,1,WH-A,Mobile App,33.94,0,Email,2025-09-11,4277.7
ORD06994,CUST1743,36,Other,Bangalore,DL,PROD476,Electronics,BrandC,5,2907.76,5,No,Net Banking,Cancelled,5,10,22,1,WH-A,Website,36.8,1,Email,2025-03-19,13811.86
ORD06995,CUST1462,26,Male,Mumbai,KA,PROD792,Home,BrandA,5,1097.65,25,No,UPI,Returned,2,3,17,0,WH-A,Mobile App,33.1,0,Google,2024-06-24,4116.19
ORD06996,CUST2568,27,Other,Delhi,TN,PROD238,Beauty,BrandD,5,2795.3,5,No,Card,Cancelled,3,8,53,0,WH-C,Website,15.67,1,Google,2024-07-24,13277.68
ORD06997,CUST2736,34,Female,Hyderabad,KA,PROD914,Sports,BrandD,3,1892.29,25,No,COD,Returned,2,2,57,1,WH-B,Mobile App,22.24,0,Instagram,2025-11-08,4257.65
ORD06998,CUST8903,67,Other,Bangalore,TN,PROD106,Sports,BrandB,1,1875.88,10,No,Card,Shipped,4,2,33,0,WH-A,Website,13.84,0,Instagram,2025-05-13,1688.29
ORD06999,CUST8002,57,Other,Mumbai,KA,PROD982,Electronics,BrandB,1,3211.84,15,No,Net Banking,Returned,1,13,58,1,WH-A,Website,26.4,0,Google,2025-08-19,2730.06
ORD07000,CUST9856,56,Male,Chennai,TS,PROD977,Books,BrandC,4,1334.02,30,No,COD,Cancelled,5,7,5,0,WH-C,Website,18.54,0,Google,2025-04-08,3735.26
ORD07001,CUST2356,58,Other,Delhi,WB,PROD935,Beauty,BrandA,4,2080.87,5,Yes,UPI,Cancelled,3,10,13,0,WH-A,Website,14.53,1,Direct,2025-01-30,7907.31
ORD07002,CUST2014,27,Male,Kolkata,TN,PROD824,Beauty,BrandA,2,4633.77,30,No,UPI,Cancelled,5,4,17,1,WH-C,Website,21.21,1,Direct,2025-09-10,6487.28
ORD07003,CUST2054,29,Other,Hyderabad,TS,PROD612,Books,BrandA,1,3801.29,30,No,Net Banking,Shipped,3,4,43,0,WH-A,Mobile App,28.37,1,Google,2024-11-27,2660.9
ORD07004,CUST2764,32,Other,Hyderabad,DL,PROD795,Sports,BrandA,5,1978.09,20,No,Card,Cancelled,2,14,20,0,WH-A,Mobile App,25.29,0,Direct,2025-08-09,7912.36
ORD07005,CUST7009,48,Male,Kolkata,DL,PROD862,Sports,BrandD,4,1228.28,30,No,Card,Returned,5,7,20,1,WH-C,Mobile App,19.75,0,Email,2025-07-01,3439.18
ORD07006,CUST5458,32,Male,Chennai,TN,PROD826,Sports,BrandC,5,3329.16,30,No,Card,Shipped,1,9,28,0,WH-C,Mobile App,25.71,1,Instagram,2024-05-05,11652.06
ORD07007,CUST1667,45,Female,Delhi,KA,PROD176,Home,BrandD,2,4057.68,20,Yes,Net Banking,Delivered,3,14,58,1,WH-A,Mobile App,8.79,1,Facebook,2024-08-11,6492.29
ORD07008,CUST4370,21,Male,Hyderabad,WB,PROD142,Electronics,BrandC,1,4317.75,15,Yes,Net Banking,Cancelled,4,10,12,0,WH-A,Website,37.71,0,Email,2024-08-21,3670.09
ORD07009,CUST6976,53,Other,Bangalore,WB,PROD256,Home,BrandB,3,2864.98,15,Yes,Net Banking,Cancelled,2,14,20,0,WH-B,Mobile App,12.05,1,Facebook,2024-12-14,7305.7
ORD07010,CUST2394,18,Female,Delhi,MH,PROD629,Sports,BrandA,2,2632.32,5,Yes,Card,Delivered,4,1,7,0,WH-C,Mobile App,39.06,0,Instagram,2024-02-23,5001.41
ORD07011,CUST9290,61,Male,Mumbai,TN,PROD954,Beauty,BrandC,3,3626.25,15,No,UPI,Shipped,2,9,57,0,WH-C,Mobile App,21.89,1,Email,2024-04-19,9246.94
ORD07012,CUST5070,51,Male,Hyderabad,WB,PROD319,Electronics,BrandD,1,961.26,30,Yes,Card,Cancelled,1,8,56,1,WH-C,Website,21.69,1,Google,2024-09-28,672.88
ORD07013,CUST7982,64,Female,Chennai,KA,PROD684,Electronics,BrandD,3,4275.48,20,Yes,Net Banking,Cancelled,4,3,5,1,WH-C,Mobile App,38.69,0,Instagram,2025-03-27,10261.15
ORD07014,CUST9613,34,Other,Bangalore,KA,PROD289,Books,BrandD,1,462.23,5,Yes,COD,Cancelled,2,6,29,0,WH-C,Mobile App,20.88,1,Email,2025-11-19,439.12
ORD07015,CUST6599,56,Other,Delhi,DL,PROD974,Sports,BrandD,5,3054.78,30,No,Net Banking,Returned,4,5,25,0,WH-B,Website,6.37,0,Google,2024-12-02,10691.73
ORD07016,CUST4650,55,Female,Delhi,WB,PROD361,Sports,BrandC,2,2989.5,10,No,COD,Shipped,2,6,11,0,WH-C,Website,15.2,0,Instagram,2024-09-06,5381.1
ORD07017,CUST4620,61,Other,Bangalore,WB,PROD243,Sports,BrandA,5,1622.44,30,Yes,Net Banking,Shipped,1,3,41,1,WH-B,Mobile App,25.12,1,Instagram,2025-02-28,5678.54
ORD07018,CUST4190,68,Male,Mumbai,KA,PROD584,Sports,BrandD,1,273.77,0,Yes,Net Banking,Returned,5,12,11,0,WH-A,Mobile App,18.25,1,Google,2025-08-15,273.77
ORD07019,CUST9789,50,Other,Mumbai,DL,PROD740,Sports,BrandA,1,3617.49,5,Yes,COD,Delivered,2,3,32,0,WH-C,Website,15.98,1,Email,2024-08-10,3436.62
ORD07020,CUST1391,38,Male,Delhi,WB,PROD377,Sports,BrandB,5,218.45,25,No,Net Banking,Delivered,3,5,38,1,WH-B,Mobile App,8.65,1,Google,2025-07-29,819.19
ORD07021,CUST2075,43,Other,Kolkata,KA,PROD913,Electronics,BrandA,5,980.1,10,Yes,UPI,Shipped,5,4,53,1,WH-B,Mobile App,35.08,0,Google,2024-05-15,4410.45
ORD07022,CUST3650,63,Male,Bangalore,DL,PROD801,Home,BrandB,5,2766.76,20,No,COD,Delivered,4,3,18,1,WH-A,Website,25.16,0,Google,2025-11-12,11067.04
ORD07023,CUST3384,53,Female,Hyderabad,DL,PROD762,Beauty,BrandB,2,4705.92,5,No,Net Banking,Shipped,4,13,57,1,WH-B,Mobile App,37.92,0,Direct,2025-11-21,8941.25
ORD07024,CUST1809,22,Male,Mumbai,KA,PROD406,Sports,BrandA,2,423.07,5,No,COD,Shipped,4,2,58,0,WH-C,Mobile App,25.21,1,Facebook,2025-10-14,803.83
ORD07025,CUST9047,50,Other,Hyderabad,DL,PROD995,Beauty,BrandA,1,2936.06,5,Yes,COD,Returned,3,10,15,1,WH-A,Mobile App,25.14,0,Email,2024-10-09,2789.26
ORD07026,CUST6501,18,Male,Mumbai,TS,PROD706,Books,BrandC,4,1711.58,15,Yes,COD,Cancelled,3,1,17,0,WH-A,Mobile App,15.34,1,Facebook,2025-11-10,5819.37
ORD07027,CUST7895,23,Other,Mumbai,TS,PROD649,Electronics,BrandD,5,3380.15,15,No,UPI,Returned,3,8,24,0,WH-A,Website,22.19,0,Direct,2024-05-01,14365.64
ORD07028,CUST2159,54,Other,Chennai,DL,PROD255,Beauty,BrandA,3,4769.25,20,No,Net Banking,Cancelled,3,3,44,0,WH-A,Website,6.81,0,Instagram,2024-10-06,11446.2
ORD07029,CUST8574,19,Male,Hyderabad,MH,PROD399,Electronics,BrandA,3,1416.09,10,No,UPI,Cancelled,3,4,19,0,WH-A,Website,16.88,1,Direct,2024-12-02,3823.44
ORD07030,CUST2531,22,Other,Kolkata,DL,PROD446,Fashion,BrandB,3,4784.04,5,Yes,COD,Returned,3,1,37,0,WH-A,Mobile App,14.25,1,Direct,2024-11-29,13634.51
ORD07031,CUST6481,43,Female,Mumbai,WB,PROD522,Home,BrandA,5,4366.07,0,Yes,COD,Shipped,5,6,5,0,WH-B,Website,21.15,0,Google,2025-10-31,21830.35
ORD07032,CUST8548,58,Other,Kolkata,DL,PROD525,Fashion,BrandD,4,3074.57,30,No,Card,Cancelled,5,11,39,1,WH-C,Mobile App,17.36,1,Facebook,2025-04-29,8608.8
ORD07033,CUST5976,68,Female,Delhi,WB,PROD141,Electronics,BrandC,4,3815.36,30,No,Card,Shipped,4,6,4,1,WH-B,Mobile App,36.17,0,Google,2024-10-19,10683.01
ORD07034,CUST6695,64,Female,Delhi,KA,PROD415,Books,BrandD,2,4337.95,0,No,Card,Returned,3,4,1,1,WH-C,Website,6.38,1,Email,2025-11-12,8675.9
ORD07035,CUST9445,30,Other,Chennai,DL,PROD737,Fashion,BrandD,4,4037.0,30,Yes,COD,Shipped,1,2,30,1,WH-C,Website,13.05,1,Facebook,2025-12-20,11303.6
ORD07036,CUST4548,29,Female,Kolkata,KA,PROD924,Electronics,BrandC,3,1700.87,30,No,UPI,Returned,4,8,17,1,WH-A,Website,7.61,1,Email,2024-01-02,3571.83
ORD07037,CUST7163,22,Female,Bangalore,TN,PROD176,Fashion,BrandA,3,4081.76,0,No,COD,Returned,4,1,43,0,WH-C,Website,25.82,0,Instagram,2024-10-24,12245.28
ORD07038,CUST7671,19,Male,Chennai,TS,PROD195,Electronics,BrandA,5,1636.24,30,No,COD,Delivered,2,4,36,0,WH-C,Mobile App,34.89,1,Facebook,2024-04-26,5726.84
ORD07039,CUST6264,21,Female,Mumbai,DL,PROD362,Home,BrandB,2,4348.69,15,No,UPI,Shipped,4,11,50,0,WH-B,Mobile App,25.05,1,Facebook,2025-12-15,7392.77
ORD07040,CUST2231,44,Female,Delhi,KA,PROD918,Books,BrandA,1,1351.78,20,No,Net Banking,Cancelled,4,9,30,0,WH-C,Website,7.23,1,Direct,2025-10-13,1081.42
ORD07041,CUST3423,67,Female,Delhi,TN,PROD836,Home,BrandB,2,2904.08,5,Yes,Card,Delivered,4,4,43,1,WH-C,Mobile App,10.63,0,Email,2024-01-21,5517.75
ORD07042,CUST9071,27,Female,Bangalore,WB,PROD722,Home,BrandA,1,3495.33,20,No,COD,Delivered,2,3,50,1,WH-A,Mobile App,12.23,0,Facebook,2025-10-19,2796.26
ORD07043,CUST5261,30,Female,Chennai,WB,PROD849,Electronics,BrandB,2,2186.38,15,No,COD,Cancelled,1,14,18,1,WH-B,Website,18.23,0,Direct,2024-07-23,3716.85
ORD07044,CUST3908,61,Other,Kolkata,TS,PROD304,Beauty,BrandC,4,3936.57,5,Yes,Net Banking,Shipped,3,4,36,0,WH-C,Website,29.76,0,Google,2024-06-20,14958.97
ORD07045,CUST5712,19,Female,Delhi,TS,PROD387,Fashion,BrandA,2,4634.24,5,No,Card,Returned,2,1,1,1,WH-C,Website,36.09,0,Facebook,2024-06-24,8805.06
ORD07046,CUST7755,43,Other,Mumbai,WB,PROD362,Fashion,BrandA,5,1012.64,25,Yes,Net Banking,Delivered,3,11,5,1,WH-C,Website,38.62,1,Direct,2024-12-02,3797.4
ORD07047,CUST4883,32,Other,Bangalore,WB,PROD687,Fashion,BrandD,1,263.87,20,Yes,Card,Delivered,5,13,56,1,WH-A,Website,9.28,1,Google,2024-02-14,211.1
ORD07048,CUST4515,63,Other,Bangalore,WB,PROD754,Books,BrandB,4,3169.93,0,No,COD,Shipped,4,9,18,0,WH-C,Mobile App,19.35,1,Instagram,2024-01-27,12679.72
ORD07049,CUST4403,27,Male,Hyderabad,MH,PROD414,Fashion,BrandB,4,3050.72,0,No,Card,Returned,4,12,29,0,WH-C,Mobile App,9.83,0,Direct,2024-04-05,12202.88
ORD07050,CUST5598,39,Male,Bangalore,TS,PROD468,Home,BrandD,2,1772.39,25,No,COD,Returned,4,13,17,1,WH-A,Mobile App,20.26,0,Email,2025-12-28,2658.58
ORD07051,CUST6008,57,Other,Mumbai,KA,PROD696,Beauty,BrandA,4,3948.77,10,Yes,UPI,Returned,4,11,21,1,WH-C,Mobile App,8.9,0,Google,2025-06-15,14215.57
ORD07052,CUST7222,42,Male,Bangalore,TN,PROD351,Fashion,BrandB,3,4148.1,10,No,UPI,Cancelled,1,10,2,0,WH-B,Website,33.24,1,Google,2025-08-18,11199.87
ORD07053,CUST5009,32,Female,Kolkata,TN,PROD432,Beauty,BrandA,3,1726.73,20,No,UPI,Cancelled,3,8,36,0,WH-C,Mobile App,32.83,0,Direct,2025-04-23,4144.15
ORD07054,CUST3735,30,Other,Hyderabad,DL,PROD843,Electronics,BrandC,3,3443.14,30,No,Net Banking,Shipped,2,8,20,0,WH-C,Website,38.46,1,Direct,2024-09-06,7230.59
ORD07055,CUST5491,25,Other,Kolkata,KA,PROD525,Electronics,BrandB,2,3245.92,25,Yes,Net Banking,Returned,2,4,19,0,WH-A,Mobile App,6.48,1,Email,2025-11-26,4868.88
ORD07056,CUST9593,38,Other,Chennai,TS,PROD394,Books,BrandA,1,1778.96,5,No,COD,Cancelled,1,14,54,1,WH-A,Mobile App,11.4,1,Google,2024-05-04,1690.01
ORD07057,CUST1974,38,Male,Chennai,MH,PROD930,Fashion,BrandC,2,4848.83,15,Yes,Net Banking,Returned,1,4,18,1,WH-B,Website,36.41,0,Instagram,2024-05-04,8243.01
ORD07058,CUST1223,39,Male,Kolkata,MH,PROD741,Sports,BrandA,5,1797.37,15,Yes,Net Banking,Returned,5,1,43,1,WH-B,Website,26.58,0,Facebook,2025-01-31,7638.82
ORD07059,CUST5613,63,Male,Mumbai,KA,PROD384,Books,BrandA,4,3139.39,10,No,Net Banking,Cancelled,3,8,13,0,WH-C,Website,20.58,0,Email,2024-11-28,11301.8
ORD07060,CUST7777,50,Female,Hyderabad,WB,PROD416,Home,BrandC,3,1962.62,10,Yes,UPI,Cancelled,4,10,47,0,WH-B,Website,28.77,0,Google,2025-12-11,5299.07
ORD07061,CUST9427,62,Male,Chennai,WB,PROD611,Books,BrandB,2,157.98,15,No,Net Banking,Returned,4,9,11,0,WH-B,Mobile App,13.59,0,Email,2024-03-09,268.57
ORD07062,CUST5211,44,Other,Bangalore,KA,PROD128,Fashion,BrandD,2,549.03,25,Yes,Card,Cancelled,1,8,33,1,WH-B,Mobile App,30.37,1,Direct,2025-12-26,823.54
ORD07063,CUST1225,57,Male,Kolkata,TS,PROD839,Home,BrandD,4,1238.35,0,No,Net Banking,Delivered,1,7,49,1,WH-B,Website,22.14,1,Facebook,2024-09-30,4953.4
ORD07064,CUST9183,67,Male,Delhi,TN,PROD393,Fashion,BrandC,2,4079.62,20,No,Card,Delivered,2,13,28,0,WH-A,Mobile App,27.89,1,Facebook,2025-05-22,6527.39
ORD07065,CUST5277,39,Male,Mumbai,WB,PROD106,Home,BrandA,3,2266.12,10,No,UPI,Delivered,2,10,55,0,WH-C,Mobile App,15.55,0,Email,2024-03-24,6118.52
ORD07066,CUST2341,47,Male,Mumbai,DL,PROD641,Sports,BrandD,4,2984.26,10,Yes,COD,Returned,1,2,43,1,WH-B,Mobile App,23.59,0,Instagram,2025-07-20,10743.34
ORD07067,CUST5036,26,Other,Kolkata,TS,PROD314,Sports,BrandC,1,4724.9,15,Yes,Net Banking,Delivered,5,9,42,0,WH-A,Website,8.3,1,Instagram,2024-04-16,4016.16
ORD07068,CUST9401,62,Male,Delhi,TS,PROD726,Books,BrandD,3,820.42,0,Yes,COD,Shipped,5,10,44,1,WH-B,Website,11.47,0,Email,2024-07-23,2461.26
ORD07069,CUST4727,52,Other,Mumbai,MH,PROD314,Electronics,BrandA,5,4322.91,15,No,COD,Returned,4,12,21,1,WH-A,Mobile App,5.07,1,Facebook,2025-10-24,18372.37
ORD07070,CUST4928,35,Male,Hyderabad,WB,PROD263,Books,BrandC,5,1958.26,30,Yes,COD,Cancelled,5,3,30,0,WH-C,Mobile App,15.52,1,Direct,2024-03-12,6853.91
ORD07071,CUST3803,59,Female,Chennai,TN,PROD269,Fashion,BrandB,4,1753.65,30,Yes,COD,Cancelled,4,6,53,0,WH-B,Website,5.36,1,Direct,2024-12-13,4910.22
ORD07072,CUST7558,22,Female,Hyderabad,TS,PROD320,Sports,BrandC,3,3165.09,10,No,Net Banking,Delivered,5,1,47,1,WH-A,Mobile App,22.41,0,Direct,2024-09-22,8545.74
ORD07073,CUST1393,44,Other,Delhi,WB,PROD359,Sports,BrandC,3,4503.33,25,No,Card,Returned,5,13,32,1,WH-B,Mobile App,6.2,0,Direct,2025-06-27,10132.49
